accuracy,bal_accuracy,macro_f1,weighted_f1
0.9396546391297047,0.6324383851217982,0.7114749384733522,0.9273918154570279
0.9391111464602279,0.626671382239982,0.7047660093830127,0.9266504909300445
0.9394999867440812,0.6294533706444188,0.7093967643908902,0.927279283076009
0.9405030179308395,0.6330348058877211,0.713055233765924,0.9284424987460678
0.9390757973435139,0.6255718128955877,0.7052725993840917,0.926619764351804
0.9405118552100179,0.6319575399987449,0.7103378676263158,0.9285494423090626
0.9388681212828195,0.6321964628341624,0.7109646584792085,0.9264161414418355
0.93985789655081,0.631925479839371,0.7095127828141247,0.9275470452991955
0.9390713787039247,0.6320017994368695,0.7099499675018925,0.9263883739590857
0.9388150976077485,0.6308188760889183,0.7102046985365172,0.9262752213173461
0.9388371908056947,0.6257063809529659,0.7057876683664454,0.9262938416187304
0.9390537041455677,0.6248383142815139,0.7054282807544314,0.9267350275830057
0.9391199837394063,0.6332652324423159,0.7122298905276451,0.9268575755069127
0.9384439318822521,0.6284161342999808,0.7069469275962142,0.9257993179643349
0.9391464955769417,0.6296898945731375,0.710227910583759,0.9268620601783764
0.9399506879821841,0.627813870985387,0.7079621456430393,0.9277884489955979
0.93933207843969,0.6292532098815966,0.7082054059272409,0.9270586261262513
0.9397606864798466,0.6293585371182708,0.7063860423869658,0.9273095794229168
0.9397562678402573,0.6312379343718321,0.7103572513749861,0.9274408349055314
0.939314403881333,0.6265993523972618,0.7062248398625848,0.9268639822291685
0.9394646376273673,0.6293659890455434,0.7078868383531807,0.9270438495331568
0.9392525429270836,0.6314871696104368,0.709538304285485,0.9267581715541804
0.9396325459317585,0.625578067098134,0.7042647416647055,0.9272698065048426
0.9388195162473377,0.6304520640060886,0.7087940819302038,0.926249491921116
0.9398844083883454,0.6322523205757714,0.7129545786133118,0.9276442923956687
0.9392171938103696,0.6308733994878961,0.7082009913185513,0.9267266493266163
0.9398976643071131,0.6292823017930465,0.7091391594691101,0.9277451328547773
0.9386560265825358,0.6293237360060465,0.7086458230918851,0.9260627491802559
0.9389432381558366,0.6302368757418785,0.7078497468091225,0.9263548313142715
0.9392348683687266,0.6302340370663904,0.7084667114070473,0.9268512229877023
0.9392171938103696,0.630392680450804,0.7098293067712692,0.9268441579227016
0.9398534779112206,0.6305697454277046,0.7085950432828472,0.9276043267175423
0.9385588165115725,0.62456412455995,0.7057958444914474,0.9259949168395625
0.9388106789681593,0.6271176704042516,0.7067997720501464,0.9263784374813552
0.9394823121857243,0.6281912214043245,0.7088524520605796,0.9272787110868167
0.938351140450878,0.6211769838677198,0.7042223255039243,0.9256972007762104
0.9394204512314749,0.625723927706731,0.7069939700980837,0.9272054216591008
0.938952075435015,0.6360170205731437,0.714540252687313,0.9265598873361904
0.940114177646986,0.6237515837321468,0.7021602662877522,0.9277768781109279
0.9398711524695776,0.6338661553226795,0.7126885584593754,0.9277588589903191
0.9392834734042083,0.6339997079243365,0.7132377003445663,0.9269912760449732
